Id,SalePrice
1798,139838.15789473685
1799,124644.31914893616
1800,95380.0625
1801,131782.42857142858
1802,180503.50847457626
1803,165930.55555555556
1804,142193.0357142857
1805,142543.75
1806,121762.3111111111
1807,102380.0
1808,121762.3111111111
1809,131782.42857142858
1810,145064.84210526315
1811,131782.42857142858
1812,131782.42857142858
1813,121762.3111111111
1814,109743.61111111111
1815,70791.40909090909
1816,95380.0625
1817,145064.84210526315
1818,131782.42857142858
1819,121762.3111111111
1820,88690.0
1821,131782.42857142858
1822,180503.50847457626
1823,70791.40909090909
1824,131782.42857142858
1825,131782.42857142858
1826,95380.0625
1827,114446.9387755102
1828,147379.54285714286
1829,110816.36363636363
1830,132750.0
1831,196968.75
1832,107338.46153846153
1833,147379.54285714286
1834,131782.42857142858
1835,146602.33333333334
1836,131782.42857142858
1837,109743.61111111111
1838,147379.54285714286
1839,70791.40909090909
1840,163020.3064516129
1841,163020.3064516129
1842,95380.0625
1843,142543.75
1844,95380.0625
1845,131782.42857142858
1846,142543.75
1847,131782.42857142858
1848,70791.40909090909
1849,145064.84210526315
1850,139838.15789473685
1851,147379.54285714286
1852,139838.15789473685
1853,142543.75
1854,209673.23076923078
1855,133041.65384615384
1856,192489.65217391305
1857,145064.84210526315
1858,138179.2
1859,138179.2
1860,163020.3064516129
1861,138179.2
1862,285469.8888888889
1863,285469.8888888889
1864,285469.8888888889
1865,324053.1538461539
1866,324053.1538461539
1867,258738.42857142858
1868,295315.4
1869,209673.23076923078
1870,258738.42857142858
1871,258738.42857142858
1872,180503.50847457626
1873,192489.65217391305
1874,142193.0357142857
1875,192489.65217391305
1876,180503.50847457626
1877,209673.23076923078
1878,225976.7142857143
1879,124644.31914893616
1880,142193.0357142857
1881,225976.7142857143
1882,247809.0909090909
1883,192489.65217391305
1884,192489.65217391305
1885,276665.0416666667
1886,276665.0416666667
1887,209673.23076923078
1888,295315.4
1889,180503.50847457626
1890,142543.75
1891,142193.0357142857
1892,109743.61111111111
1893,139838.15789473685
1894,131782.42857142858
1895,147379.54285714286
1896,124644.31914893616
1897,124644.31914893616
1898,121762.3111111111
1899,121762.3111111111
1900,146602.33333333334
1901,187346.15384615384
1902,103779.5
1903,230530.76923076922
1904,139838.15789473685
1905,165930.55555555556
1906,147379.54285714286
1907,230463.33333333334
1908,95380.0625
1909,121762.3111111111
1910,121762.3111111111
1911,180503.50847457626
1912,289333.3333333333
1913,193333.33333333334
1914,70791.40909090909
1915,387879.75
1916,88690.0
1917,287971.3
1918,124644.31914893616
1919,142193.0357142857
1920,174348.88888888888
1921,417039.75
1922,324053.1538461539
1923,249815.45454545456
1924,225976.7142857143
1925,239099.85714285713
1926,371052.25
1927,142543.75
1928,174348.88888888888
1929,124644.31914893616
1930,95380.0625
1931,142193.0357142857
1932,121762.3111111111
1933,174348.88888888888
1934,194163.04347826086
1935,180503.50847457626
1936,194163.04347826086
1937,180503.50847457626
1938,174348.88888888888
1939,226318.18181818182
1940,194311.63636363635
1941,180503.50847457626
1942,180503.50847457626
1943,194311.63636363635
1944,287971.3
1945,371052.25
1946,132750.0
1947,303061.625
1948,132750.0
1949,225976.7142857143
1950,192489.65217391305
1951,328750.0
1952,225976.7142857143
1953,163020.3064516129
1954,196968.75
1955,121762.3111111111
1956,362485.0
1957,165930.55555555556
1958,332496.125
1959,138179.2
1960,109743.61111111111
1961,133041.65384615384
1962,95380.0625
1963,95380.0625
1964,121762.3111111111
1965,165930.55555555556
1966,158707.6923076923
1967,295315.4
1968,279500.0
1969,371052.25
1970,421026.28571428574
1971,421026.28571428574
1972,336452.75
1973,287971.3
1974,332496.125
1975,421026.28571428574
1976,276665.0416666667
1977,412666.6666666667
1978,412666.6666666667
1979,324053.1538461539
1980,192489.65217391305
1981,324053.1538461539
1982,194311.63636363635
1983,194311.63636363635
1984,181769.23076923078
1985,209673.23076923078
1986,209673.23076923078
1987,192489.65217391305
1988,180503.50847457626
1989,172111.2142857143
1990,230530.76923076922
1991,209673.23076923078
1992,209673.23076923078
1993,172111.2142857143
1994,230530.76923076922
1995,192489.65217391305
1996,247809.0909090909
1997,324053.1538461539
1998,412666.6666666667
1999,230530.76923076922
2000,287971.3
2001,261103.57142857142
2002,225976.7142857143
2003,258738.42857142858
2004,258738.42857142858
2005,226318.18181818182
2006,194311.63636363635
2007,226318.18181818182
2008,209673.23076923078
2009,180503.50847457626
2010,192489.65217391305
2011,163020.3064516129
2012,192489.65217391305
2013,180503.50847457626
2014,180503.50847457626
2015,209673.23076923078
2016,180503.50847457626
2017,209673.23076923078
2018,114446.9387755102
2019,142193.0357142857
2020,124644.31914893616
2021,114446.9387755102
2022,187346.15384615384
2023,174348.88888888888
2024,193333.33333333334
2025,303061.625
2026,192489.65217391305
2027,121762.3111111111
2028,154996.0
2029,180503.50847457626
2030,303061.625
2031,303061.625
2032,303061.625
2033,303061.625
2034,154996.0
2035,209673.23076923078
2036,251767.0
2037,251767.0
2038,303061.625
2039,194311.63636363635
2040,421026.28571428574
2041,276665.0416666667
2042,192489.65217391305
2043,152975.0
2044,165930.55555555556
2045,225976.7142857143
2046,138179.2
2047,152975.0
2048,133041.65384615384
2049,138179.2
2050,158707.6923076923
2051,95380.0625
2052,142543.75
2053,142543.75
2054,70100.0
2055,152975.0
2056,121762.3111111111
2057,139838.15789473685
2058,180503.50847457626
2059,139838.15789473685
2060,147379.54285714286
2061,187346.15384615384
2062,139838.15789473685
2063,95380.0625
2064,139838.15789473685
2065,124644.31914893616
2066,165930.55555555556
2067,107338.46153846153
2068,138179.2
2069,109743.61111111111
2070,95380.0625
2071,70791.40909090909
2072,145064.84210526315
2073,124644.31914893616
2074,192489.65217391305
2075,142543.75
2076,133041.65384615384
2077,163020.3064516129
2078,142543.75
2079,133041.65384615384
2080,114446.9387755102
2081,124644.31914893616
2082,131782.42857142858
2083,145064.84210526315
2084,114446.9387755102
2085,142543.75
2086,95380.0625
2087,121762.3111111111
2088,121762.3111111111
2089,95380.0625
2090,131782.42857142858
2091,131782.42857142858
2092,145064.84210526315
2093,147379.54285714286
2094,146602.33333333334
2095,102380.0
2096,95380.0625
2097,95380.0625
2098,145064.84210526315
2099,70791.40909090909
2100,107338.46153846153
2101,138179.2
2102,146602.33333333334
2103,95380.0625
2104,102380.0
2105,131782.42857142858
2106,88690.0
2107,285469.8888888889
2108,114446.9387755102
2109,109743.61111111111
2110,110816.36363636363
2111,146602.33333333334
2112,147379.54285714286
2113,124644.31914893616
2114,121762.3111111111
2115,147379.54285714286
2116,114446.9387755102
2117,147379.54285714286
2118,121762.3111111111
2119,114446.9387755102
2120,121762.3111111111
2121,109743.61111111111
2122,70100.0
2123,95380.0625
2124,196968.75
2125,145064.84210526315
2126,180503.50847457626
2127,147379.54285714286
2128,131782.42857142858
2129,95380.0625
2130,147379.54285714286
2131,165930.55555555556
2132,121762.3111111111
2133,110816.36363636363
2134,121762.3111111111
2135,133041.65384615384
2136,88690.0
2137,110816.36363636363
2138,142193.0357142857
2139,142543.75
2140,124644.31914893616
2141,95380.0625
2142,142543.75
2143,142543.75
2144,110816.36363636363
2145,124644.31914893616
2146,142193.0357142857
2147,152975.0
2148,133041.65384615384
2149,142193.0357142857
2150,301500.0
2151,146602.33333333334
2152,147379.54285714286
2153,147379.54285714286
2154,124644.31914893616
2155,121762.3111111111
2156,193333.33333333334
2157,225976.7142857143
2158,261103.57142857142
2159,235243.33333333334
2160,154996.0
2161,258738.42857142858
2162,471262.0
2163,324053.1538461539
2164,258738.42857142858
2165,165930.55555555556
2166,142193.0357142857
2167,209673.23076923078
2168,230463.33333333334
2169,209673.23076923078
2170,209673.23076923078
2171,142193.0357142857
2172,142543.75
2173,174348.88888888888
2174,235243.33333333334
2175,324053.1538461539
2176,276665.0416666667
2177,285469.8888888889
2178,194311.63636363635
2179,142193.0357142857
2180,138179.2
2181,192489.65217391305
2182,225976.7142857143
2183,192489.65217391305
2184,142543.75
2185,95380.0625
2186,142543.75
2187,142543.75
2188,180503.50847457626
2189,149800.0
2190,109743.61111111111
2191,109743.61111111111
2192,70791.40909090909
2193,95380.0625
2194,95380.0625
2195,109743.61111111111
2196,109743.61111111111
2197,109743.61111111111
2198,146602.33333333334
2199,102380.0
2200,121762.3111111111
2201,121762.3111111111
2202,194311.63636363635
2203,165930.55555555556
2204,147379.54285714286
2205,121762.3111111111
2206,139838.15789473685
2207,258738.42857142858
2208,196968.75
2209,230463.33333333334
2210,95380.0625
2211,114446.9387755102
2212,95380.0625
2213,121762.3111111111
2214,147379.54285714286
2215,95380.0625
2216,147379.54285714286
2217,70791.40909090909
2218,109743.61111111111
2219,70100.0
2220,70100.0
2221,387879.75
2222,225976.7142857143
2223,235243.33333333334
2224,192489.65217391305
2225,138179.2
2226,194163.04347826086
2227,209673.23076923078
2228,295315.4
2229,194311.63636363635
2230,174348.88888888888
2231,225132.0
2232,180503.50847457626
2233,163020.3064516129
2234,276665.0416666667
2235,194163.04347826086
2236,295315.4
2237,276665.0416666667
2238,209673.23076923078
2239,142543.75
2240,221650.0
2241,163020.3064516129
2242,142543.75
2243,147379.54285714286
2244,70100.0
2245,70100.0
2246,163020.3064516129
2247,95380.0625
2248,124644.31914893616
2249,124644.31914893616
2250,142193.0357142857
2251,107338.46153846153
2252,152975.0
2253,180503.50847457626
2254,180503.50847457626
2255,194163.04347826086
2256,181769.23076923078
2257,193333.33333333334
2258,192489.65217391305
2259,180503.50847457626
2260,142543.75
2261,194311.63636363635
2262,194311.63636363635
2263,287971.3
2264,421026.28571428574
2265,187346.15384615384
2266,303061.625
2267,279500.0
2268,377963.0
2269,163020.3064516129
2270,181769.23076923078
2271,225976.7142857143
2272,209673.23076923078
2273,163020.3064516129
2274,163020.3064516129
2275,163020.3064516129
2276,158707.6923076923
2277,194163.04347826086
2278,174348.88888888888
2279,114446.9387755102
2280,109743.61111111111
2281,163020.3064516129
2282,163020.3064516129
2283,95380.0625
2284,121762.3111111111
2285,146602.33333333334
2286,124644.31914893616
2287,324053.1538461539
2288,258738.42857142858
2289,412666.6666666667
2290,421026.28571428574
2291,287971.3
2292,371052.25
2293,421026.28571428574
2294,421026.28571428574
2295,421026.28571428574
2296,412666.6666666667
2297,332496.125
2298,324053.1538461539
2299,424870.0
2300,332496.125
2301,258738.42857142858
2302,225976.7142857143
2303,226318.18181818182
2304,258738.42857142858
2305,163020.3064516129
2306,163020.3064516129
2307,163020.3064516129
2308,226318.18181818182
2309,303061.625
2310,194311.63636363635
2311,209673.23076923078
2312,180503.50847457626
2313,180503.50847457626
2314,181769.23076923078
2315,180503.50847457626
2316,180503.50847457626
2317,163020.3064516129
2318,180503.50847457626
2319,172111.2142857143
2320,192489.65217391305
2321,276665.0416666667
2322,146602.33333333334
2323,209673.23076923078
2324,172111.2142857143
2325,225976.7142857143
2326,172111.2142857143
2327,230530.76923076922
2328,230530.76923076922
2329,180503.50847457626
2330,180503.50847457626
2331,319980.28571428574
2332,421026.28571428574
2333,319980.28571428574
2334,230530.76923076922
2335,247809.0909090909
2336,287971.3
2337,192489.65217391305
2338,295315.4
2339,226318.18181818182
2340,371052.25
2341,225976.7142857143
2342,251767.0
2343,225976.7142857143
2344,239099.85714285713
2345,258738.42857142858
2346,194311.63636363635
2347,192489.65217391305
2348,194311.63636363635
2349,174348.88888888888
2350,258738.42857142858
2351,226318.18181818182
2352,226318.18181818182
2353,193333.33333333334
2354,142543.75
2355,172111.2142857143
2356,142543.75
2357,192489.65217391305
2358,180503.50847457626
2359,121762.3111111111
2360,114446.9387755102
2361,142543.75
2362,285469.8888888889
2363,142543.75
2364,142543.75
2365,194311.63636363635
2366,194311.63636363635
2367,226318.18181818182
2368,209673.23076923078
2369,226318.18181818182
2370,180503.50847457626
2371,180503.50847457626
2372,192489.65217391305
2373,296759.0
2374,296759.0
2375,226318.18181818182
2376,259426.6
2377,279500.0
2378,114446.9387755102
2379,149800.0
2380,142193.0357142857
2381,163020.3064516129
2382,192489.65217391305
2383,225976.7142857143
2384,235243.33333333334
2385,142543.75
2386,142543.75
2387,114446.9387755102
2388,109743.61111111111
2389,114446.9387755102
2390,114446.9387755102
2391,142193.0357142857
2392,114446.9387755102
2393,158707.6923076923
2394,142543.75
2395,249815.45454545456
2396,163020.3064516129
2397,177500.0
2398,114446.9387755102
2399,70791.40909090909
2400,70791.40909090909
2401,114446.9387755102
2402,139838.15789473685
2403,138179.2
2404,142193.0357142857
2405,163020.3064516129
2406,124644.31914893616
2407,139838.15789473685
2408,142543.75
2409,142543.75
2410,152975.0
2411,124644.31914893616
2412,147379.54285714286
2413,139838.15789473685
2414,114446.9387755102
2415,138179.2
2416,114446.9387755102
2417,139838.15789473685
2418,114446.9387755102
2419,147379.54285714286
2420,124644.31914893616
2421,147379.54285714286
2422,114446.9387755102
2423,131782.42857142858
2424,147379.54285714286
2425,193333.33333333334
2426,110816.36363636363
2427,131782.42857142858
2428,172111.2142857143
2429,114446.9387755102
2430,124644.31914893616
2431,121762.3111111111
2432,142543.75
2433,139838.15789473685
2434,163020.3064516129
2435,163020.3064516129
2436,95380.0625
2437,114446.9387755102
2438,124644.31914893616
2439,133041.65384615384
2440,133041.65384615384
2441,110816.36363636363
2442,114446.9387755102
2443,114446.9387755102
2444,133041.65384615384
2445,109743.61111111111
2446,145064.84210526315
2447,258738.42857142858
2448,147379.54285714286
2449,121762.3111111111
2450,180503.50847457626
2451,121762.3111111111
2452,261103.57142857142
2453,109743.61111111111
2454,131782.42857142858
2455,95380.0625
2456,147379.54285714286
2457,121762.3111111111
2458,121762.3111111111
2459,114446.9387755102
2460,165930.55555555556
2461,121762.3111111111
2462,131782.42857142858
2463,121762.3111111111
2464,131782.42857142858
2465,133041.65384615384
2466,133041.65384615384
2467,154996.0
2468,95380.0625
2469,121762.3111111111
2470,249815.45454545456
2471,239099.85714285713
2472,193333.33333333334
2473,109743.61111111111
2474,107338.46153846153
2475,196968.75
2476,121762.3111111111
2477,124644.31914893616
2478,152975.0
2479,88690.0
2480,133041.65384615384
2481,142543.75
2482,142193.0357142857
2483,114446.9387755102
2484,133041.65384615384
2485,114446.9387755102
2486,139838.15789473685
2487,249815.45454545456
2488,146602.33333333334
2489,142193.0357142857
2490,139838.15789473685
2491,109743.61111111111
2492,180503.50847457626
2493,133041.65384615384
2494,145064.84210526315
2495,109743.61111111111
2496,249815.45454545456
2497,147379.54285714286
2498,114446.9387755102
2499,109743.61111111111
2500,142543.75
2501,139838.15789473685
2502,147379.54285714286
2503,109743.61111111111
2504,180503.50847457626
2505,235243.33333333334
2506,258738.42857142858
2507,279500.0
2508,258738.42857142858
2509,225976.7142857143
2510,226318.18181818182
2511,192489.65217391305
2512,192489.65217391305
2513,209673.23076923078
2514,226318.18181818182
2515,142543.75
2516,142193.0357142857
2517,114446.9387755102
2518,142543.75
2519,192489.65217391305
2520,209673.23076923078
2521,192489.65217391305
2522,209673.23076923078
2523,142193.0357142857
2524,142543.75
2525,142193.0357142857
2526,142543.75
2527,114446.9387755102
2528,114446.9387755102
2529,142193.0357142857
2530,109743.61111111111
2531,225976.7142857143
2532,209673.23076923078
2533,192489.65217391305
2534,226318.18181818182
2535,319980.28571428574
2536,235243.33333333334
2537,194311.63636363635
2538,181769.23076923078
2539,209673.23076923078
2540,163020.3064516129
2541,181769.23076923078
2542,174348.88888888888
2543,124644.31914893616
2544,142543.75
2545,133041.65384615384
2546,163020.3064516129
2547,142193.0357142857
2548,138179.2
2549,174348.88888888888
2550,471262.0
2551,133041.65384615384
2552,114446.9387755102
2553,88690.0
2554,110816.36363636363
2555,95380.0625
2556,70791.40909090909
2557,109743.61111111111
2558,181880.0
2559,147379.54285714286
2560,121762.3111111111
2561,146602.33333333334
2562,131782.42857142858
2563,131782.42857142858
2564,146602.33333333334
2565,121762.3111111111
2566,185000.0
2567,142193.0357142857
2568,132750.0
2569,187346.15384615384
2570,95380.0625
2571,174348.88888888888
2572,194311.63636363635
2573,301500.0
2574,279500.0
2575,133041.65384615384
2576,131782.42857142858
2577,242250.0
2578,114446.9387755102
2579,70100.0
2580,131782.42857142858
2581,139838.15789473685
2582,124644.31914893616
2583,276665.0416666667
2584,142193.0357142857
2585,174348.88888888888
2586,209673.23076923078
2587,209673.23076923078
2588,172111.2142857143
2589,142193.0357142857
2590,301500.0
2591,249815.45454545456
2592,225976.7142857143
2593,226318.18181818182
2594,192489.65217391305
2595,194311.63636363635
2596,276665.0416666667
2597,180503.50847457626
2598,230530.76923076922
2599,324053.1538461539
2600,145064.84210526315
2601,114446.9387755102
2602,70100.0
2603,70100.0
2604,70100.0
2605,70100.0
2606,142193.0357142857
2607,163020.3064516129
2608,230463.33333333334
2609,174348.88888888888
2610,124644.31914893616
2611,185000.0
2612,163020.3064516129
2613,124644.31914893616
2614,124644.31914893616
2615,139838.15789473685
2616,139838.15789473685
2617,152975.0
2618,187346.15384615384
2619,225976.7142857143
2620,194163.04347826086
2621,180503.50847457626
2622,180503.50847457626
2623,247809.0909090909
2624,239099.85714285713
2625,364133.3333333333
2626,163020.3064516129
2627,194311.63636363635
2628,336452.75
2629,750000.0
2630,336452.75
2631,421026.28571428574
2632,336452.75
2633,303061.625
2634,371052.25
2635,142193.0357142857
2636,158707.6923076923
2637,158707.6923076923
2638,261103.57142857142
2639,180503.50847457626
2640,142543.75
2641,88690.0
2642,194163.04347826086
2643,95380.0625
2644,121762.3111111111
2645,95380.0625
2646,95380.0625
2647,95380.0625
2648,142543.75
2649,147379.54285714286
2650,146602.33333333334
2651,165930.55555555556
2652,515790.5
2653,258738.42857142858
2654,225976.7142857143
2655,371052.25
2656,324053.1538461539
2657,303061.625
2658,247809.0909090909
2659,287971.3
2660,319980.28571428574
2661,324053.1538461539
2662,371052.25
2663,276665.0416666667
2664,303061.625
2665,324053.1538461539
2666,303061.625
2667,180503.50847457626
2668,181769.23076923078
2669,163020.3064516129
2670,287971.3
2671,181769.23076923078
2672,192489.65217391305
2673,146602.33333333334
2674,146602.33333333334
2675,192489.65217391305
2676,192489.65217391305
2677,194163.04347826086
2678,230530.76923076922
2679,287971.3
2680,287971.3
2681,421026.28571428574
2682,332496.125
2683,184750.0
2684,287971.3
2685,319980.28571428574
2686,258738.42857142858
2687,276665.0416666667
2688,226318.18181818182
2689,194311.63636363635
2690,515790.5
2691,180503.50847457626
2692,142543.75
2693,192489.65217391305
2694,142543.75
2695,192489.65217391305
2696,192489.65217391305
2697,180503.50847457626
2698,194163.04347826086
2699,194163.04347826086
2700,163020.3064516129
2701,121762.3111111111
2702,133041.65384615384
2703,138179.2
2704,142193.0357142857
2705,124644.31914893616
2706,114446.9387755102
2707,114446.9387755102
2708,142543.75
2709,124644.31914893616
2710,124644.31914893616
2711,328750.0
2712,319980.28571428574
2713,192489.65217391305
2714,154996.0
2715,180503.50847457626
2716,154996.0
2717,192489.65217391305
2718,226318.18181818182
2719,163020.3064516129
2720,158707.6923076923
2721,142543.75
2722,174348.88888888888
2723,142193.0357142857
2724,124644.31914893616
2725,142543.75
2726,142543.75
2727,147379.54285714286
2728,165930.55555555556
2729,174348.88888888888
2730,163020.3064516129
2731,124644.31914893616
2732,114446.9387755102
2733,152975.0
2734,131782.42857142858
2735,139838.15789473685
2736,131782.42857142858
2737,114446.9387755102
2738,138179.2
2739,163020.3064516129
2740,142543.75
2741,139838.15789473685
2742,139838.15789473685
2743,139838.15789473685
2744,139838.15789473685
2745,139838.15789473685
2746,139838.15789473685
2747,165930.55555555556
2748,133041.65384615384
2749,114446.9387755102
2750,139838.15789473685
2751,124644.31914893616
2752,196968.75
2753,145064.84210526315
2754,249815.45454545456
2755,133041.65384615384
2756,70791.40909090909
2757,70791.40909090909
2758,70791.40909090909
2759,132750.0
2760,145064.84210526315
2761,142543.75
2762,163020.3064516129
2763,152975.0
2764,158707.6923076923
2765,196968.75
2766,147379.54285714286
2767,88690.0
2768,131782.42857142858
2769,142543.75
2770,158707.6923076923
2771,114446.9387755102
2772,142543.75
2773,145064.84210526315
2774,147379.54285714286
2775,147379.54285714286
2776,180503.50847457626
2777,158707.6923076923
2778,146602.33333333334
2779,138179.2
2780,110816.36363636363
2781,114446.9387755102
2782,109743.61111111111
2783,109743.61111111111
2784,142193.0357142857
2785,145064.84210526315
2786,70791.40909090909
2787,95380.0625
2788,88690.0
2789,239099.85714285713
2790,121762.3111111111
2791,133041.65384615384
2792,110816.36363636363
2793,131782.42857142858
2794,109743.61111111111
2795,121762.3111111111
2796,114446.9387755102
2797,249815.45454545456
2798,145064.84210526315
2799,121762.3111111111
2800,95380.0625
2801,114446.9387755102
2802,147379.54285714286
2803,138179.2
2804,145064.84210526315
2805,95380.0625
2806,114446.9387755102
2807,146602.33333333334
2808,142543.75
2809,114446.9387755102
2810,142543.75
2811,174348.88888888888
2812,142193.0357142857
2813,138179.2
